Case,Activity,Timestamp,Resource,System
146,Check for completeness,2023-10-07 00:23:28.079,Clerk-000005,System2
146,Check for completeness,2023-10-07 01:02:55.323,Clerk-000002,System2
146,Check for completeness,2023-10-09 02:18:44.809,Clerk-000006,System2
146,Check for completeness,2023-10-09 02:31:32.725,Clerk-000003,System2
146,Check for completeness,2023-10-09 02:46:17.669,Clerk-000001,System2
147,Check for completeness,2023-10-06 22:51:58.380,Clerk-000004,System2
147,Check for completeness,2023-10-06 23:24:55.972,Clerk-000005,System2
147,Check for completeness,2023-10-06 23:49:06.967,Clerk-000006,System2
147,Check for completeness,2023-10-06 23:58:48.586,Clerk-000004,System2
147,Check for completeness,2023-10-07 00:18:55.215,Clerk-000002,System2
147,Check for completeness,2023-10-07 00:26:14.963,Clerk-000006,System2
148,Check for completeness,2023-10-07 00:18:18.629,Clerk-000003,System2
149,Check for completeness,2023-10-07 01:11:27.995,Clerk-000006,System2
150,Check for completeness,2023-10-07 01:31:45.743,Clerk-000005,System2
150,Check for completeness,2023-10-09 02:43:00.011,Clerk-000004,System2
150,Check for completeness,2023-10-09 03:24:59.772,Clerk-000002,System2
151,Check for completeness,2023-10-07 01:49:21.548,Clerk-000003,System2
151,Check for completeness,2023-10-09 02:18:21.158,Clerk-000001,System2
151,Check for completeness,2023-10-09 02:58:08.687,Clerk-000002,System2
151,Check for completeness,2023-10-09 03:18:25.872,Clerk-000004,System2
151,Check for completeness,2023-10-09 03:25:08.745,Clerk-000006,System2
151,Check for completeness,2023-10-09 03:32:33.172,Clerk-000003,System2
152,Check for completeness,2023-10-09 02:30:40.701,Clerk-000004,System2
153,Check for completeness,2023-10-09 02:36:29.357,Clerk-000006,System2
153,Check for completeness,2023-10-09 03:13:06.239,Clerk-000003,System2
153,Check for completeness,2023-10-09 03:53:14.053,Clerk-000006,System2
153,Check for completeness,2023-10-09 05:32:19.267,Clerk-000005,System2
154,Check for completeness,2023-10-09 02:50:57.264,Clerk-000005,System2
154,Check for completeness,2023-10-09 02:58:29.207,Clerk-000001,System2
154,Check for completeness,2023-10-09 03:32:32.364,Clerk-000001,System2
155,Check for completeness,2023-10-09 04:27:16.168,Clerk-000003,System2
155,Check for completeness,2023-10-09 04:46:31.917,Clerk-000005,System2
155,Check for completeness,2023-10-09 04:54:04.783,Clerk-000001,System2
156,Check for completeness,2023-10-09 05:17:07.117,Clerk-000006,System2
156,Check for completeness,2023-10-09 05:29:32.863,Clerk-000003,System2
156,Check for completeness,2023-10-09 06:17:15.979,Clerk-000004,System2
156,Check for completeness,2023-10-09 06:45:22.822,Clerk-000003,System2
157,Check for completeness,2023-10-09 06:00:37.997,Clerk-000002,System2
157,Check for completeness,2023-10-09 06:14:26.091,Clerk-000006,System2
157,Check for completeness,2023-10-09 07:44:32.888,Clerk-000003,System2
158,Check for completeness,2023-10-09 07:19:57.067,Clerk-000001,System2
158,Check for completeness,2023-10-09 07:36:31.270,Clerk-000004,System2
158,Check for completeness,2023-10-09 08:01:10.981,Clerk-000005,System2
158,Check for completeness,2023-10-09 08:25:53.608,Clerk-000002,System2
159,Check for completeness,2023-10-09 11:46:51.858,Clerk-000006,System2
160,Check for completeness,2023-10-09 12:31:10.341,Clerk-000003,System2
160,Check for completeness,2023-10-09 12:38:26.881,Clerk-000002,System2
160,Check for completeness,2023-10-09 12:52:56.998,Clerk-000006,System2
160,Check for completeness,2023-10-09 13:44:34.816,Clerk-000001,System2
161,Check for completeness,2023-10-09 12:43:15.375,Clerk-000001,System2
162,Check for completeness,2023-10-09 13:07:51.182,Clerk-000005,System2
162,Check for completeness,2023-10-09 13:23:56.890,Clerk-000003,System2
163,Check for completeness,2023-10-09 13:47:01.333,Clerk-000004,System2
164,Check for completeness,2023-10-09 14:09:24.854,Clerk-000003,System2
165,Check for completeness,2023-10-09 15:04:26.294,Clerk-000001,System2
165,Check for completeness,2023-10-09 15:53:38.195,Clerk-000001,System2
165,Check for completeness,2023-10-09 16:18:45.578,Clerk-000001,System2
165,Check for completeness,2023-10-09 16:53:20.888,Clerk-000002,System2
166,Check for completeness,2023-10-09 15:18:36.307,Clerk-000003,System2
167,Check for completeness,2023-10-09 15:40:15.114,Clerk-000004,System2
167,Check for completeness,2023-10-09 16:08:42.067,Clerk-000002,System2
168,Check for completeness,2023-10-09 15:49:18.507,Clerk-000002,System2
169,Check for completeness,2023-10-09 16:01:45.715,Clerk-000005,System2
170,Check for completeness,2023-10-09 16:18:43.760,Clerk-000003,System2
170,Check for completeness,2023-10-09 16:46:29.222,Clerk-000004,System2
170,Check for completeness,2023-10-09 16:53:05.092,Clerk-000006,System2
170,Check for completeness,2023-10-09 17:16:58.072,Clerk-000001,System2
170,Check for completeness,2023-10-09 17:34:40.111,Clerk-000003,System2
171,Check for completeness,2023-10-09 16:55:00.451,Clerk-000005,System2
171,Check for completeness,2023-10-09 17:15:25.369,Clerk-000006,System2
172,Check for completeness,2023-10-09 17:09:40.374,Clerk-000001,System2
172,Check for completeness,2023-10-09 17:14:42.733,Clerk-000003,System2
172,Check for completeness,2023-10-09 17:23:52.011,Clerk-000005,System2
173,Check for completeness,2023-10-09 20:39:18.926,Clerk-000005,System2
173,Check for completeness,2023-10-09 20:43:56.466,Clerk-000006,System2
173,Check for completeness,2023-10-09 21:08:17.296,Clerk-000003,System2
174,Check for completeness,2023-10-09 21:27:23.371,Clerk-000001,System2
174,Check for completeness,2023-10-09 21:57:19.469,Clerk-000004,System2
174,Check for completeness,2023-10-09 22:19:57.600,Clerk-000005,System2
174,Check for completeness,2023-10-09 22:26:03.456,Clerk-000006,System2
175,Check for completeness,2023-10-09 22:35:39.092,Clerk-000001,System2
175,Check for completeness,2023-10-09 23:26:11.840,Clerk-000004,System2
175,Check for completeness,2023-10-09 23:37:00.158,Clerk-000001,System2
175,Check for completeness,2023-10-09 23:48:30.803,Clerk-000006,System2
175,Check for completeness,2023-10-10 00:06:31.637,Clerk-000003,System2
175,Check for completeness,2023-10-10 00:21:08.632,Clerk-000002,System2
176,Check for completeness,2023-10-09 22:59:25.466,Clerk-000002,System2
176,Check for completeness,2023-10-09 23:35:57.692,Clerk-000005,System2
176,Check for completeness,2023-10-10 00:31:42.627,Clerk-000006,System2
176,Check for completeness,2023-10-10 00:42:28.011,Clerk-000005,System2
177,Check for completeness,2023-10-10 00:22:43.824,Clerk-000004,System2
177,Check for completeness,2023-10-10 00:35:43.992,Clerk-000003,System2
178,Check for completeness,2023-10-10 00:59:19.543,Clerk-000004,System2
178,Check for completeness,2023-10-10 01:24:53.486,Clerk-000002,System2
179,Check for completeness,2023-10-10 01:07:19.828,Clerk-000003,System2
180,Check for completeness,2023-10-10 01:40:09.945,Clerk-000004,System2
180,Check for completeness,2023-10-10 02:07:05.464,Clerk-000005,System2
181,Check for completeness,2023-10-10 01:50:59.214,Clerk-000003,System2
181,Check for completeness,2023-10-10 02:10:33.299,Clerk-000002,System2
182,Check for completeness,2023-10-10 02:12:55.339,Clerk-000006,System2
183,Check for completeness,2023-10-10 03:01:10.727,Clerk-000002,System2
184,Check for completeness,2023-10-10 03:10:02.624,Clerk-000004,System2
184,Check for completeness,2023-10-10 03:23:48.944,Clerk-000001,System2
184,Check for completeness,2023-10-10 03:52:42.882,Clerk-000006,System2
184,Check for completeness,2023-10-10 04:13:05.483,Clerk-000003,System2
184,Check for completeness,2023-10-10 05:03:10.610,Clerk-000002,System2
185,Check for completeness,2023-10-10 03:30:03.753,Clerk-000003,System2
185,Check for completeness,2023-10-10 03:32:46.248,Clerk-000004,System2
186,Check for completeness,2023-10-10 04:31:02.401,Clerk-000001,System2
186,Check for completeness,2023-10-10 04:58:38.567,Clerk-000005,System2
186,Check for completeness,2023-10-10 05:11:13.518,Clerk-000006,System2
186,Check for completeness,2023-10-10 05:33:47.403,Clerk-000001,System2
187,Check for completeness,2023-10-10 05:18:55.052,Clerk-000001,System2
187,Check for completeness,2023-10-10 06:12:15.772,Clerk-000003,System2
187,Check for completeness,2023-10-10 06:42:48.850,Clerk-000005,System2
187,Check for completeness,2023-10-10 07:24:13.418,Clerk-000002,System2
188,Check for completeness,2023-10-10 05:24:29.889,Clerk-000002,System2
188,Check for completeness,2023-10-10 05:27:58.337,Clerk-000006,System2
189,Check for completeness,2023-10-10 05:33:14.735,Clerk-000003,System2
190,Check for completeness,2023-10-10 06:38:32.551,Clerk-000006,System2
191,Check for completeness,2023-10-10 07:29:03.023,Clerk-000003,System2
191,Check for completeness,2023-10-10 07:56:06.289,Clerk-000002,System2
191,Check for completeness,2023-10-10 08:34:06.570,Clerk-000001,System2
192,Check for completeness,2023-10-10 07:53:53.954,Clerk-000006,System2
192,Check for completeness,2023-10-10 08:09:51.742,Clerk-000003,System2
192,Check for completeness,2023-10-10 09:20:24.627,Clerk-000004,System2
192,Check for completeness,2023-10-10 09:47:59.088,Clerk-000003,System2
192,Check for completeness,2023-10-10 10:09:02.682,Clerk-000005,System2
192,Check for completeness,2023-10-10 10:16:59.392,Clerk-000006,System2
192,Check for completeness,2023-10-10 10:31:17.103,Clerk-000001,System2
192,Check for completeness,2023-10-10 10:36:04.942,Clerk-000002,System2
193,Check for completeness,2023-10-10 07:54:35.806,Clerk-000001,System2
193,Check for completeness,2023-10-10 08:05:25.204,Clerk-000004,System2
194,Check for completeness,2023-10-10 11:30:21.295,Clerk-000003,System2
194,Check for completeness,2023-10-10 11:43:21.077,Clerk-000006,System2
195,Check for completeness,2023-10-10 11:49:02.568,Clerk-000002,System2
195,Check for completeness,2023-10-10 12:01:08.512,Clerk-000004,System2
195,Check for completeness,2023-10-10 12:12:09.426,Clerk-000003,System2
195,Check for completeness,2023-10-10 12:15:31.796,Clerk-000005,System2
196,Check for completeness,2023-10-10 12:39:12.007,Clerk-000002,System2
197,Check for completeness,2023-10-10 13:07:34.469,Clerk-000004,System2
198,Check for completeness,2023-10-10 13:28:29.356,Clerk-000005,System2
198,Check for completeness,2023-10-10 13:40:46.723,Clerk-000006,System2
199,Check for completeness,2023-10-10 13:58:45.342,Clerk-000001,System2
199,Check for completeness,2023-10-10 14:56:15.437,Clerk-000006,System2
199,Check for completeness,2023-10-10 15:10:58.483,Clerk-000001,System2
199,Check for completeness,2023-10-10 15:51:19.241,Clerk-000004,System2
200,Check for completeness,2023-10-10 14:27:14.760,Clerk-000004,System2
201,Check for completeness,2023-10-10 14:35:31.695,Clerk-000003,System2
202,Check for completeness,2023-10-10 16:14:15.520,Clerk-000003,System2
203,Check for completeness,2023-10-10 16:40:38.760,Clerk-000005,System2
203,Check for completeness,2023-10-10 17:13:47.943,Clerk-000003,System2
203,Check for completeness,2023-10-10 17:51:04.668,Clerk-000002,System2
204,Check for completeness,2023-10-10 17:10:52.581,Clerk-000004,System2
205,Check for completeness,2023-10-10 18:33:43.327,Clerk-000001,System2
205,Check for completeness,2023-10-10 18:40:13.122,Clerk-000004,System2
205,Check for completeness,2023-10-10 19:07:16.398,Clerk-000006,System2
205,Check for completeness,2023-10-10 19:20:37.277,Clerk-000002,System2
205,Check for completeness,2023-10-10 19:29:14.904,Clerk-000005,System2
205,Check for completeness,2023-10-10 20:18:58.526,Clerk-000003,System2
205,Check for completeness,2023-10-10 20:35:57.987,Clerk-000004,System2
205,Check for completeness,2023-10-10 20:52:12.195,Clerk-000002,System2
206,Check for completeness,2023-10-10 19:29:32.110,Clerk-000001,System2
206,Check for completeness,2023-10-10 19:57:37.779,Clerk-000003,System2
206,Check for completeness,2023-10-10 20:08:51.349,Clerk-000002,System2
206,Check for completeness,2023-10-10 20:15:14.372,Clerk-000005,System2
207,Check for completeness,2023-10-10 20:05:48.987,Clerk-000006,System2
207,Check for completeness,2023-10-10 20:25:41.728,Clerk-000005,System2
208,Check for completeness,2023-10-10 20:16:28.672,Clerk-000001,System2
208,Check for completeness,2023-10-10 20:19:14.921,Clerk-000002,System2
208,Check for completeness,2023-10-10 21:31:22.580,Clerk-000004,System2
208,Check for completeness,2023-10-10 21:57:53.728,Clerk-000006,System2
208,Check for completeness,2023-10-10 22:26:20.586,Clerk-000005,System2
208,Check for completeness,2023-10-10 22:42:22.103,Clerk-000005,System2
209,Check for completeness,2023-10-10 20:19:26.276,Clerk-000001,System2
209,Check for completeness,2023-10-10 21:07:31.071,Clerk-000001,System2
209,Check for completeness,2023-10-10 22:23:30.540,Clerk-000003,System2
209,Check for completeness,2023-10-10 22:47:28.213,Clerk-000004,System2
209,Check for completeness,2023-10-10 23:08:25.278,Clerk-000006,System2
210,Check for completeness,2023-10-10 20:38:03.240,Clerk-000001,System2
210,Check for completeness,2023-10-10 20:44:59.302,Clerk-000001,System2
211,Check for completeness,2023-10-10 21:37:45.483,Clerk-000003,System2
212,Check for completeness,2023-10-10 22:27:24.708,Clerk-000004,System2
212,Check for completeness,2023-10-10 22:44:48.527,Clerk-000003,System2
212,Check for completeness,2023-10-10 23:10:29.927,Clerk-000002,System2
213,Check for completeness,2023-10-10 22:33:13.887,Clerk-000006,System2
213,Check for completeness,2023-10-10 23:13:14.660,Clerk-000004,System2
213,Check for completeness,2023-10-10 23:25:00.032,Clerk-000006,System2
214,Check for completeness,2023-10-10 22:37:55.791,Clerk-000001,System2
215,Check for completeness,2023-10-10 22:59:07.827,Clerk-000001,System2
215,Check for completeness,2023-10-10 23:26:53.927,Clerk-000004,System2
215,Check for completeness,2023-10-10 23:36:57.174,Clerk-000003,System2
215,Check for completeness,2023-10-10 23:49:59.160,Clerk-000005,System2
215,Check for completeness,2023-10-11 00:12:35.624,Clerk-000006,System2
215,Check for completeness,2023-10-11 00:31:18.430,Clerk-000002,System2
216,Check for completeness,2023-10-10 23:05:58.096,Clerk-000005,System2
216,Check for completeness,2023-10-11 00:06:32.332,Clerk-000004,System2
216,Check for completeness,2023-10-11 00:10:58.880,Clerk-000003,System2
217,Check for completeness,2023-10-11 01:15:45.607,Clerk-000004,System2
218,Check for completeness,2023-10-11 01:19:04.160,Clerk-000002,System2
219,Check for completeness,2023-10-11 03:23:24.799,Clerk-000005,System2
220,Check for completeness,2023-10-11 05:29:48.858,Clerk-000004,System2
220,Check for completeness,2023-10-11 06:22:05.468,Clerk-000005,System2
221,Check for completeness,2023-10-11 05:35:07.959,Clerk-000006,System2
221,Check for completeness,2023-10-11 06:12:11.512,Clerk-000003,System2
222,Check for completeness,2023-10-11 06:41:15.513,Clerk-000006,System2
223,Check for completeness,2023-10-11 08:22:10.000,Clerk-000003,System2
224,Check for completeness,2023-10-11 08:54:58.615,Clerk-000004,System2
224,Check for completeness,2023-10-11 09:17:42.335,Clerk-000001,System2
225,Check for completeness,2023-10-11 09:31:26.045,Clerk-000006,System2
225,Check for completeness,2023-10-11 09:37:57.299,Clerk-000002,System2
226,Check for completeness,2023-10-11 12:06:39.521,Clerk-000004,System2
226,Check for completeness,2023-10-11 12:12:46.569,Clerk-000006,System2
226,Check for completeness,2023-10-11 12:36:52.083,Clerk-000002,System2
226,Check for completeness,2023-10-11 13:11:26.953,Clerk-000003,System2
227,Check for completeness,2023-10-11 13:12:55.476,Clerk-000005,System2
228,Check for completeness,2023-10-11 13:29:37.116,Clerk-000001,System2
228,Check for completeness,2023-10-11 14:23:41.348,Clerk-000002,System2
228,Check for completeness,2023-10-11 14:42:31.489,Clerk-000005,System2
228,Check for completeness,2023-10-11 15:11:00.792,Clerk-000004,System2
228,Check for completeness,2023-10-11 16:16:42.339,Clerk-000001,System2
229,Check for completeness,2023-10-11 14:36:53.771,Clerk-000003,System2
230,Check for completeness,2023-10-11 14:47:32.921,Clerk-000006,System2
231,Check for completeness,2023-10-11 14:52:47.706,Clerk-000002,System2
231,Check for completeness,2023-10-11 15:05:13.026,Clerk-000003,System2
232,Check for completeness,2023-10-11 15:57:43.973,Clerk-000005,System2
232,Check for completeness,2023-10-11 16:42:03.531,Clerk-000003,System2
232,Check for completeness,2023-10-11 16:46:20.689,Clerk-000006,System2
232,Check for completeness,2023-10-11 17:06:32.757,Clerk-000004,System2
232,Check for completeness,2023-10-11 17:23:28.534,Clerk-000005,System2
232,Check for completeness,2023-10-11 17:29:22.886,Clerk-000002,System2
